<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS-12.18,1,29/11/18,15:35,113860.0000000,113950.0000000,113860.0000000,113890.0000000,1929
SPFB.RTS-12.18,1,29/11/18,15:36,113900.0000000,113960.0000000,113810.0000000,113850.0000000,2144
SPFB.RTS-12.18,1,29/11/18,15:37,113860.0000000,113910.0000000,113860.0000000,113860.0000000,493
SPFB.RTS-12.18,1,29/11/18,15:38,113860.0000000,113890.0000000,113840.0000000,113880.0000000,688
SPFB.RTS-12.18,1,29/11/18,15:39,113880.0000000,113890.0000000,113810.0000000,113870.0000000,959
SPFB.RTS-12.18,1,29/11/18,15:40,113880.0000000,113890.0000000,113820.0000000,113840.0000000,1033
SPFB.RTS-12.18,1,29/11/18,15:41,113840.0000000,113870.0000000,113800.0000000,113810.0000000,545
SPFB.RTS-12.18,1,29/11/18,15:42,113810.0000000,113830.0000000,113770.0000000,113790.0000000,841
SPFB.RTS-12.18,1,29/11/18,15:43,113800.0000000,113880.0000000,113790.0000000,113830.0000000,949
SPFB.RTS-12.18,1,29/11/18,15:44,113840.0000000,113880.0000000,113790.0000000,113860.0000000,1024
SPFB.RTS-12.18,1,29/11/18,15:45,113850.0000000,113890.0000000,113820.0000000,113830.0000000,1021
SPFB.RTS-12.18,1,29/11/18,15:46,113850.0000000,113850.0000000,113810.0000000,113840.0000000,413
SPFB.RTS-12.18,1,29/11/18,15:47,113850.0000000,113850.0000000,113800.0000000,113830.0000000,279
SPFB.RTS-12.18,1,29/11/18,15:48,113820.0000000,113830.0000000,113790.0000000,113820.0000000,384
SPFB.RTS-12.18,1,29/11/18,15:49,113820.0000000,113960.0000000,113810.0000000,113960.0000000,1955
SPFB.RTS-12.18,1,29/11/18,15:50,113960.0000000,114090.0000000,113920.0000000,114090.0000000,2512
SPFB.RTS-12.18,1,29/11/18,15:51,114070.0000000,114090.0000000,113980.0000000,113980.0000000,1185
SPFB.RTS-12.18,1,29/11/18,15:52,113980.0000000,114030.0000000,113960.0000000,113990.0000000,661
SPFB.RTS-12.18,1,29/11/18,15:53,114000.0000000,114020.0000000,113930.0000000,113950.0000000,500
SPFB.RTS-12.18,1,29/11/18,15:54,113950.0000000,114070.0000000,113920.0000000,114030.0000000,2027
SPFB.RTS-12.18,1,29/11/18,15:55,114040.0000000,114220.0000000,114030.0000000,114210.0000000,3197
SPFB.RTS-12.18,1,29/11/18,15:56,114210.0000000,114210.0000000,114130.0000000,114150.0000000,1195
SPFB.RTS-12.18,1,29/11/18,15:57,114140.0000000,114180.0000000,114110.0000000,114110.0000000,890
SPFB.RTS-12.18,1,29/11/18,15:58,114120.0000000,114140.0000000,114080.0000000,114080.0000000,702
SPFB.RTS-12.18,1,29/11/18,15:59,114080.0000000,114110.0000000,114010.0000000,114010.0000000,886
SPFB.RTS-12.18,1,29/11/18,16:00,114020.0000000,114030.0000000,113940.0000000,113970.0000000,652
SPFB.RTS-12.18,1,29/11/18,16:01,113970.0000000,114030.0000000,113950.0000000,114010.0000000,1377
SPFB.RTS-12.18,1,29/11/18,16:02,114000.0000000,114030.0000000,113980.0000000,114030.0000000,653
SPFB.RTS-12.18,1,29/11/18,16:03,114030.0000000,114060.0000000,114000.0000000,114000.0000000,531
SPFB.RTS-12.18,1,29/11/18,16:04,114000.0000000,114030.0000000,113970.0000000,114000.0000000,563
SPFB.RTS-12.18,1,29/11/18,16:05,113990.0000000,114070.0000000,113980.0000000,114000.0000000,669
SPFB.RTS-12.18,1,29/11/18,16:06,113990.0000000,114010.0000000,113930.0000000,113990.0000000,645
SPFB.RTS-12.18,1,29/11/18,16:07,113990.0000000,114000.0000000,113840.0000000,113870.0000000,1437
SPFB.RTS-12.18,1,29/11/18,16:08,113880.0000000,113930.0000000,113880.0000000,113890.0000000,394
SPFB.RTS-12.18,1,29/11/18,16:09,113880.0000000,113940.0000000,113870.0000000,113900.0000000,381
SPFB.RTS-12.18,1,29/11/18,16:10,113910.0000000,113910.0000000,113850.0000000,113850.0000000,998
SPFB.RTS-12.18,1,29/11/18,16:11,113850.0000000,113890.0000000,113830.0000000,113860.0000000,703
SPFB.RTS-12.18,1,29/11/18,16:12,113860.0000000,114100.0000000,113860.0000000,114030.0000000,2145
SPFB.RTS-12.18,1,29/11/18,16:13,114040.0000000,114150.0000000,114040.0000000,114060.0000000,1218
SPFB.RTS-12.18,1,29/11/18,16:14,114080.0000000,114090.0000000,114020.0000000,114080.0000000,641
SPFB.RTS-12.18,1,29/11/18,16:15,114070.0000000,114130.0000000,114070.0000000,114080.0000000,501
SPFB.RTS-12.18,1,29/11/18,16:16,114100.0000000,114100.0000000,113950.0000000,113980.0000000,730
SPFB.RTS-12.18,1,29/11/18,16:17,113970.0000000,114040.0000000,113970.0000000,114040.0000000,380
SPFB.RTS-12.18,1,29/11/18,16:18,114040.0000000,114060.0000000,113990.0000000,114060.0000000,405
SPFB.RTS-12.18,1,29/11/18,16:19,114050.0000000,114120.0000000,114020.0000000,114040.0000000,1016
SPFB.RTS-12.18,1,29/11/18,16:20,114050.0000000,114090.0000000,114020.0000000,114080.0000000,662
SPFB.RTS-12.18,1,29/11/18,16:21,114070.0000000,114090.0000000,114010.0000000,114040.0000000,455
SPFB.RTS-12.18,1,29/11/18,16:22,114040.0000000,114080.0000000,114010.0000000,114030.0000000,395
SPFB.RTS-12.18,1,29/11/18,16:23,114020.0000000,114050.0000000,113990.0000000,114010.0000000,416
SPFB.RTS-12.18,1,29/11/18,16:24,114010.0000000,114130.0000000,114000.0000000,114110.0000000,1018
SPFB.RTS-12.18,1,29/11/18,16:25,114100.0000000,114210.0000000,114090.0000000,114180.0000000,1472
SPFB.RTS-12.18,1,29/11/18,16:26,114180.0000000,114280.0000000,114110.0000000,114130.0000000,2093
SPFB.RTS-12.18,1,29/11/18,16:27,114120.0000000,114160.0000000,114070.0000000,114150.0000000,925
SPFB.RTS-12.18,1,29/11/18,16:28,114160.0000000,114190.0000000,114130.0000000,114180.0000000,404
SPFB.RTS-12.18,1,29/11/18,16:29,114180.0000000,114200.0000000,114160.0000000,114180.0000000,175
SPFB.RTS-12.18,1,29/11/18,16:30,114180.0000000,114190.0000000,114060.0000000,114060.0000000,907
SPFB.RTS-12.18,1,29/11/18,16:31,114070.0000000,114170.0000000,114050.0000000,114170.0000000,1373
SPFB.RTS-12.18,1,29/11/18,16:32,114170.0000000,114170.0000000,114100.0000000,114160.0000000,299
SPFB.RTS-12.18,1,29/11/18,16:33,114150.0000000,114190.0000000,114020.0000000,114070.0000000,792
SPFB.RTS-12.18,1,29/11/18,16:34,114080.0000000,114100.0000000,114040.0000000,114080.0000000,412
SPFB.RTS-12.18,1,29/11/18,16:35,114070.0000000,114110.0000000,114040.0000000,114080.0000000,271
SPFB.RTS-12.18,1,29/11/18,16:36,114080.0000000,114090.0000000,113980.0000000,113990.0000000,632
SPFB.RTS-12.18,1,29/11/18,16:37,114000.0000000,114160.0000000,113980.0000000,114150.0000000,754
SPFB.RTS-12.18,1,29/11/18,16:38,114150.0000000,114210.0000000,114130.0000000,114180.0000000,582
SPFB.RTS-12.18,1,29/11/18,16:39,114180.0000000,114250.0000000,114170.0000000,114240.0000000,716
SPFB.RTS-12.18,1,29/11/18,16:40,114240.0000000,114410.0000000,114230.0000000,114350.0000000,3466
SPFB.RTS-12.18,1,29/11/18,16:41,114360.0000000,114370.0000000,114250.0000000,114290.0000000,863
SPFB.RTS-12.18,1,29/11/18,16:42,114280.0000000,114320.0000000,114240.0000000,114240.0000000,864
SPFB.RTS-12.18,1,29/11/18,16:43,114230.0000000,114250.0000000,114190.0000000,114220.0000000,543
SPFB.RTS-12.18,1,29/11/18,16:44,114230.0000000,114260.0000000,114200.0000000,114220.0000000,498
SPFB.RTS-12.18,1,29/11/18,16:45,114220.0000000,114340.0000000,114220.0000000,114330.0000000,841
SPFB.RTS-12.18,1,29/11/18,16:46,114340.0000000,114350.0000000,114270.0000000,114270.0000000,873
SPFB.RTS-12.18,1,29/11/18,16:47,114280.0000000,114290.0000000,114220.0000000,114230.0000000,521
SPFB.RTS-12.18,1,29/11/18,16:48,114230.0000000,114250.0000000,114160.0000000,114180.0000000,661
SPFB.RTS-12.18,1,29/11/18,16:49,114190.0000000,114230.0000000,114140.0000000,114170.0000000,630
SPFB.RTS-12.18,1,29/11/18,16:50,114180.0000000,114180.0000000,113990.0000000,114010.0000000,1728
SPFB.RTS-12.18,1,29/11/18,16:51,114000.0000000,114090.0000000,113980.0000000,114090.0000000,905
SPFB.RTS-12.18,1,29/11/18,16:52,114100.0000000,114100.0000000,114040.0000000,114090.0000000,998
SPFB.RTS-12.18,1,29/11/18,16:53,114100.0000000,114140.0000000,114100.0000000,114120.0000000,518
SPFB.RTS-12.18,1,29/11/18,16:54,114130.0000000,114150.0000000,114060.0000000,114080.0000000,611
SPFB.RTS-12.18,1,29/11/18,16:55,114080.0000000,114120.0000000,114040.0000000,114070.0000000,617
SPFB.RTS-12.18,1,29/11/18,16:56,114080.0000000,114190.0000000,114080.0000000,114150.0000000,871
SPFB.RTS-12.18,1,29/11/18,16:57,114150.0000000,114190.0000000,114120.0000000,114150.0000000,878
SPFB.RTS-12.18,1,29/11/18,16:58,114150.0000000,114160.0000000,114100.0000000,114100.0000000,635
SPFB.RTS-12.18,1,29/11/18,16:59,114100.0000000,114110.0000000,114050.0000000,114070.0000000,811
SPFB.RTS-12.18,1,29/11/18,17:00,114070.0000000,114140.0000000,114060.0000000,114100.0000000,620
SPFB.RTS-12.18,1,29/11/18,17:01,114100.0000000,114110.0000000,114040.0000000,114050.0000000,1105
SPFB.RTS-12.18,1,29/11/18,17:02,114060.0000000,114130.0000000,114030.0000000,114060.0000000,881
SPFB.RTS-12.18,1,29/11/18,17:03,114060.0000000,114090.0000000,113920.0000000,113940.0000000,3014
SPFB.RTS-12.18,1,29/11/18,17:04,113940.0000000,113980.0000000,113850.0000000,113950.0000000,3198
SPFB.RTS-12.18,1,29/11/18,17:05,113950.0000000,113990.0000000,113940.0000000,113980.0000000,437
SPFB.RTS-12.18,1,29/11/18,17:06,113980.0000000,114150.0000000,113980.0000000,114130.0000000,1230
SPFB.RTS-12.18,1,29/11/18,17:07,114130.0000000,114160.0000000,114010.0000000,114050.0000000,2246
SPFB.RTS-12.18,1,29/11/18,17:08,114050.0000000,114080.0000000,114000.0000000,114030.0000000,764
SPFB.RTS-12.18,1,29/11/18,17:09,114030.0000000,114060.0000000,114010.0000000,114060.0000000,458
SPFB.RTS-12.18,1,29/11/18,17:10,114060.0000000,114060.0000000,113970.0000000,114030.0000000,1007
SPFB.RTS-12.18,1,29/11/18,17:11,114030.0000000,114070.0000000,113980.0000000,114040.0000000,564
SPFB.RTS-12.18,1,29/11/18,17:12,114050.0000000,114080.0000000,114040.0000000,114060.0000000,273
SPFB.RTS-12.18,1,29/11/18,17:13,114060.0000000,114090.0000000,114000.0000000,114020.0000000,701
SPFB.RTS-12.18,1,29/11/18,17:14,114020.0000000,114060.0000000,113980.0000000,113980.0000000,278
SPFB.RTS-12.18,1,29/11/18,17:15,113980.0000000,114030.0000000,113960.0000000,114010.0000000,612
SPFB.RTS-12.18,1,29/11/18,17:16,114010.0000000,114050.0000000,113980.0000000,114020.0000000,529
SPFB.RTS-12.18,1,29/11/18,17:17,114030.0000000,114090.0000000,114020.0000000,114050.0000000,546
SPFB.RTS-12.18,1,29/11/18,17:18,114050.0000000,114070.0000000,114030.0000000,114070.0000000,548
SPFB.RTS-12.18,1,29/11/18,17:19,114070.0000000,114090.0000000,114020.0000000,114060.0000000,627
SPFB.RTS-12.18,1,29/11/18,17:20,114070.0000000,114150.0000000,114030.0000000,114150.0000000,1031
SPFB.RTS-12.18,1,29/11/18,17:21,114150.0000000,114190.0000000,114120.0000000,114140.0000000,816
SPFB.RTS-12.18,1,29/11/18,17:22,114130.0000000,114150.0000000,114080.0000000,114130.0000000,471
SPFB.RTS-12.18,1,29/11/18,17:23,114130.0000000,114130.0000000,114070.0000000,114100.0000000,389
SPFB.RTS-12.18,1,29/11/18,17:24,114100.0000000,114110.0000000,114030.0000000,114070.0000000,794
SPFB.RTS-12.18,1,29/11/18,17:25,114070.0000000,114090.0000000,114040.0000000,114040.0000000,353
SPFB.RTS-12.18,1,29/11/18,17:26,114050.0000000,114060.0000000,114000.0000000,114020.0000000,328
SPFB.RTS-12.18,1,29/11/18,17:27,114030.0000000,114090.0000000,114000.0000000,114020.0000000,557
SPFB.RTS-12.18,1,29/11/18,17:28,114010.0000000,114040.0000000,114000.0000000,114020.0000000,184
SPFB.RTS-12.18,1,29/11/18,17:29,114020.0000000,114060.0000000,114000.0000000,114020.0000000,329
SPFB.RTS-12.18,1,29/11/18,17:30,114020.0000000,114100.0000000,113980.0000000,114070.0000000,1367
SPFB.RTS-12.18,1,29/11/18,17:31,114080.0000000,114090.0000000,114040.0000000,114080.0000000,1011
SPFB.RTS-12.18,1,29/11/18,17:32,114070.0000000,114090.0000000,114040.0000000,114070.0000000,946
SPFB.RTS-12.18,1,29/11/18,17:33,114070.0000000,114070.0000000,113960.0000000,114060.0000000,2100
SPFB.RTS-12.18,1,29/11/18,17:34,114060.0000000,114130.0000000,114050.0000000,114110.0000000,843
SPFB.RTS-12.18,1,29/11/18,17:35,114130.0000000,114180.0000000,114050.0000000,114090.0000000,1078
SPFB.RTS-12.18,1,29/11/18,17:36,114080.0000000,114100.0000000,114010.0000000,114080.0000000,465
SPFB.RTS-12.18,1,29/11/18,17:37,114090.0000000,114150.0000000,114070.0000000,114100.0000000,568
SPFB.RTS-12.18,1,29/11/18,17:38,114120.0000000,114130.0000000,114000.0000000,114030.0000000,685
SPFB.RTS-12.18,1,29/11/18,17:39,114020.0000000,114300.0000000,114000.0000000,114270.0000000,1922
SPFB.RTS-12.18,1,29/11/18,17:40,114260.0000000,114280.0000000,114160.0000000,114190.0000000,1246
SPFB.RTS-12.18,1,29/11/18,17:41,114200.0000000,114230.0000000,113990.0000000,114000.0000000,1970
SPFB.RTS-12.18,1,29/11/18,17:42,114000.0000000,114100.0000000,113990.0000000,114020.0000000,702
SPFB.RTS-12.18,1,29/11/18,17:43,114010.0000000,114030.0000000,113950.0000000,113990.0000000,949
SPFB.RTS-12.18,1,29/11/18,17:44,114000.0000000,114000.0000000,113850.0000000,113960.0000000,3218
SPFB.RTS-12.18,1,29/11/18,17:45,113970.0000000,114020.0000000,113950.0000000,113960.0000000,599
SPFB.RTS-12.18,1,29/11/18,17:46,113970.0000000,114030.0000000,113930.0000000,113950.0000000,614
SPFB.RTS-12.18,1,29/11/18,17:47,113940.0000000,114030.0000000,113880.0000000,114010.0000000,841
SPFB.RTS-12.18,1,29/11/18,17:48,114020.0000000,114050.0000000,113930.0000000,113970.0000000,1333
SPFB.RTS-12.18,1,29/11/18,17:49,113950.0000000,113960.0000000,113860.0000000,113910.0000000,731
SPFB.RTS-12.18,1,29/11/18,17:50,113900.0000000,114020.0000000,113870.0000000,113950.0000000,603
SPFB.RTS-12.18,1,29/11/18,17:51,113970.0000000,114030.0000000,113960.0000000,113970.0000000,648
SPFB.RTS-12.18,1,29/11/18,17:52,113970.0000000,114100.0000000,113960.0000000,114040.0000000,1393
SPFB.RTS-12.18,1,29/11/18,17:53,114060.0000000,114090.0000000,114010.0000000,114080.0000000,307
SPFB.RTS-12.18,1,29/11/18,17:54,114080.0000000,114160.0000000,114080.0000000,114140.0000000,464
SPFB.RTS-12.18,1,29/11/18,17:55,114140.0000000,114180.0000000,114100.0000000,114170.0000000,714
SPFB.RTS-12.18,1,29/11/18,17:56,114160.0000000,114240.0000000,114100.0000000,114220.0000000,904
SPFB.RTS-12.18,1,29/11/18,17:57,114220.0000000,114230.0000000,114130.0000000,114150.0000000,480
SPFB.RTS-12.18,1,29/11/18,17:58,114140.0000000,114190.0000000,114130.0000000,114160.0000000,357
SPFB.RTS-12.18,1,29/11/18,17:59,114160.0000000,114160.0000000,114070.0000000,114090.0000000,659
SPFB.RTS-12.18,1,29/11/18,18:00,114090.0000000,114280.0000000,114090.0000000,114130.0000000,1581
SPFB.RTS-12.18,1,29/11/18,18:01,114120.0000000,114190.0000000,114100.0000000,114130.0000000,782
SPFB.RTS-12.18,1,29/11/18,18:02,114140.0000000,114150.0000000,114070.0000000,114100.0000000,531
SPFB.RTS-12.18,1,29/11/18,18:03,114100.0000000,114170.0000000,114080.0000000,114110.0000000,459
SPFB.RTS-12.18,1,29/11/18,18:04,114100.0000000,114110.0000000,114050.0000000,114090.0000000,435
SPFB.RTS-12.18,1,29/11/18,18:05,114080.0000000,114130.0000000,114010.0000000,114050.0000000,639
SPFB.RTS-12.18,1,29/11/18,18:06,114060.0000000,114070.0000000,113990.0000000,113990.0000000,729
SPFB.RTS-12.18,1,29/11/18,18:07,114010.0000000,114010.0000000,113940.0000000,113950.0000000,437
SPFB.RTS-12.18,1,29/11/18,18:08,113950.0000000,113980.0000000,113870.0000000,113880.0000000,1145
SPFB.RTS-12.18,1,29/11/18,18:09,113900.0000000,114010.0000000,113890.0000000,114000.0000000,820
SPFB.RTS-12.18,1,29/11/18,18:10,113980.0000000,114030.0000000,113920.0000000,113980.0000000,499
SPFB.RTS-12.18,1,29/11/18,18:11,113990.0000000,114030.0000000,113890.0000000,113960.0000000,945
SPFB.RTS-12.18,1,29/11/18,18:12,113960.0000000,113970.0000000,113910.0000000,113910.0000000,149
SPFB.RTS-12.18,1,29/11/18,18:13,113910.0000000,113930.0000000,113830.0000000,113890.0000000,972
SPFB.RTS-12.18,1,29/11/18,18:14,113890.0000000,113950.0000000,113840.0000000,113920.0000000,470
SPFB.RTS-12.18,1,29/11/18,18:15,113930.0000000,113940.0000000,113900.0000000,113930.0000000,332
SPFB.RTS-12.18,1,29/11/18,18:16,113930.0000000,113940.0000000,113770.0000000,113770.0000000,1907
SPFB.RTS-12.18,1,29/11/18,18:17,113780.0000000,113790.0000000,113680.0000000,113690.0000000,1461
SPFB.RTS-12.18,1,29/11/18,18:18,113690.0000000,113720.0000000,113650.0000000,113680.0000000,1422
SPFB.RTS-12.18,1,29/11/18,18:19,113680.0000000,113760.0000000,113650.0000000,113670.0000000,1047
SPFB.RTS-12.18,1,29/11/18,18:20,113660.0000000,113730.0000000,113660.0000000,113700.0000000,433
SPFB.RTS-12.18,1,29/11/18,18:21,113690.0000000,113750.0000000,113680.0000000,113720.0000000,664
SPFB.RTS-12.18,1,29/11/18,18:22,113720.0000000,113760.0000000,113690.0000000,113750.0000000,655
SPFB.RTS-12.18,1,29/11/18,18:23,113740.0000000,113750.0000000,113700.0000000,113730.0000000,354
SPFB.RTS-12.18,1,29/11/18,18:24,113720.0000000,113770.0000000,113710.0000000,113760.0000000,436
SPFB.RTS-12.18,1,29/11/18,18:25,113760.0000000,113770.0000000,113710.0000000,113730.0000000,380
SPFB.RTS-12.18,1,29/11/18,18:26,113720.0000000,113770.0000000,113710.0000000,113760.0000000,504
SPFB.RTS-12.18,1,29/11/18,18:27,113760.0000000,113770.0000000,113730.0000000,113750.0000000,406
SPFB.RTS-12.18,1,29/11/18,18:28,113740.0000000,113740.0000000,113660.0000000,113710.0000000,581
SPFB.RTS-12.18,1,29/11/18,18:29,113700.0000000,113710.0000000,113670.0000000,113680.0000000,325
SPFB.RTS-12.18,1,29/11/18,18:30,113690.0000000,113690.0000000,113630.0000000,113670.0000000,767
SPFB.RTS-12.18,1,29/11/18,18:31,113670.0000000,114040.0000000,113590.0000000,113980.0000000,4231
SPFB.RTS-12.18,1,29/11/18,18:32,113980.0000000,114050.0000000,113810.0000000,114000.0000000,4131
SPFB.RTS-12.18,1,29/11/18,18:33,114010.0000000,114070.0000000,113970.0000000,114030.0000000,1838
SPFB.RTS-12.18,1,29/11/18,18:34,114010.0000000,114050.0000000,113960.0000000,113960.0000000,1233
SPFB.RTS-12.18,1,29/11/18,18:35,113970.0000000,113980.0000000,113820.0000000,113830.0000000,1510
SPFB.RTS-12.18,1,29/11/18,18:36,113840.0000000,113940.0000000,113760.0000000,113920.0000000,1145
SPFB.RTS-12.18,1,29/11/18,18:37,113910.0000000,113970.0000000,113880.0000000,113900.0000000,877
SPFB.RTS-12.18,1,29/11/18,18:38,113890.0000000,113910.0000000,113830.0000000,113910.0000000,556
SPFB.RTS-12.18,1,29/11/18,18:39,113910.0000000,113930.0000000,113850.0000000,113860.0000000,741
SPFB.RTS-12.18,1,29/11/18,18:40,113880.0000000,113900.0000000,113790.0000000,113790.0000000,469
SPFB.RTS-12.18,1,29/11/18,18:41,113800.0000000,113850.0000000,113720.0000000,113740.0000000,1447
SPFB.RTS-12.18,1,29/11/18,18:42,113730.0000000,113790.0000000,113720.0000000,113790.0000000,504
SPFB.RTS-12.18,1,29/11/18,18:43,113790.0000000,113810.0000000,113730.0000000,113790.0000000,671
SPFB.RTS-12.18,1,29/11/18,18:44,113790.0000000,113850.0000000,113710.0000000,113710.0000000,822
SPFB.RTS-12.18,1,29/11/18,18:45,113720.0000000,113790.0000000,113710.0000000,113770.0000000,999
SPFB.RTS-12.18,1,29/11/18,19:06,113800.0000000,113990.0000000,113710.0000000,113900.0000000,2209
SPFB.RTS-12.18,1,29/11/18,19:07,113900.0000000,113980.0000000,113820.0000000,113830.0000000,985
SPFB.RTS-12.18,1,29/11/18,19:08,113820.0000000,114100.0000000,113780.0000000,113980.0000000,2003
SPFB.RTS-12.18,1,29/11/18,19:09,113980.0000000,113980.0000000,113910.0000000,113970.0000000,639
SPFB.RTS-12.18,1,29/11/18,19:10,113970.0000000,114080.0000000,113950.0000000,114050.0000000,1024
SPFB.RTS-12.18,1,29/11/18,19:11,114070.0000000,114120.0000000,113970.0000000,114070.0000000,1576
SPFB.RTS-12.18,1,29/11/18,19:12,114080.0000000,114120.0000000,114040.0000000,114050.0000000,990
SPFB.RTS-12.18,1,29/11/18,19:13,114060.0000000,114120.0000000,114060.0000000,114090.0000000,405
SPFB.RTS-12.18,1,29/11/18,19:14,114090.0000000,114240.0000000,114090.0000000,114150.0000000,1237
SPFB.RTS-12.18,1,29/11/18,19:15,114160.0000000,114190.0000000,114110.0000000,114170.0000000,769
SPFB.RTS-12.18,1,29/11/18,19:16,114180.0000000,114260.0000000,114110.0000000,114250.0000000,939
SPFB.RTS-12.18,1,29/11/18,19:17,114260.0000000,114270.0000000,114140.0000000,114150.0000000,518
SPFB.RTS-12.18,1,29/11/18,19:18,114140.0000000,114150.0000000,114100.0000000,114100.0000000,235
SPFB.RTS-12.18,1,29/11/18,19:19,114100.0000000,114140.0000000,114100.0000000,114120.0000000,214
SPFB.RTS-12.18,1,29/11/18,19:20,114120.0000000,114160.0000000,114050.0000000,114070.0000000,555
SPFB.RTS-12.18,1,29/11/18,19:21,114070.0000000,114120.0000000,114010.0000000,114040.0000000,639
SPFB.RTS-12.18,1,29/11/18,19:22,114040.0000000,114300.0000000,114000.0000000,114270.0000000,1812
SPFB.RTS-12.18,1,29/11/18,19:23,114280.0000000,114350.0000000,114130.0000000,114230.0000000,1832
SPFB.RTS-12.18,1,29/11/18,19:24,114250.0000000,114340.0000000,114190.0000000,114290.0000000,902
SPFB.RTS-12.18,1,29/11/18,19:25,114290.0000000,114300.0000000,114170.0000000,114190.0000000,755
